Postal Code;Place Name;State;State Abbreviation;County;City;Latitude;Longitude
1726;Posat;Canton de Fribourg;FR;District de la Sarine;Farvagny;46,742200;7,060200
1727;Corpataux-Magnedens;Canton de Fribourg;FR;District de la Sarine;Corpataux-Magnedens;46,744700;7,100300
1728;Rossens (FR);Canton de Fribourg;FR;District de la Sarine;Rossens (FR);46,723300;7,099600
1730;Ecuvillens;Canton de Fribourg;FR;District de la Sarine;Hauterive (FR);46,756300;7,077500
1731;Ependes (FR);Canton de Fribourg;FR;District de la Sarine;Ependes (FR);46,756200;7,149200
1732;Arconciel;Canton de Fribourg;FR;District de la Sarine;Arconciel;46,753000;7,115300
1733;Treyvaux;Canton de Fribourg;FR;District de la Sarine;Treyvaux;46,720600;7,144100
1740;Neyruz (FR);Canton de Fribourg;FR;District de la Sarine;Neyruz (FR);46,766200;7,062300
1741;Cottens (FR);Canton de Fribourg;FR;District de la Sarine;Cottens (FR);46,755000;7,035000
1742;Autigny;Canton de Fribourg;FR;District de la Sarine;Autigny;46,740800;7,033300
1744;Chénens;Canton de Fribourg;FR;District de la Sarine;Chénens;46,742600;6,996400
1745;Lentigny;Canton de Fribourg;FR;District de la Sarine;La Brillaz;46,761000;7,002700
1746;Prez-vers-Noréaz;Canton de Fribourg;FR;District de la Sarine;Prez-vers-Noréaz;46,784300;7,010500
1747;Corserey;Canton de Fribourg;FR;District de la Sarine;Corserey;46,773100;6,988700
1752;Villars-sur-Glâne;Canton de Fribourg;FR;District de la Sarine;Villars-sur-Glâne;46,796100;7,123000
1753;Matran;Canton de Fribourg;FR;District de la Sarine;Matran;46,785900;7,088700
1754;Avry-Centre FR;Canton de Fribourg;FR;District de la Sarine;Avry;46,788100;7,060300
1756;Onnens (FR);Canton de Fribourg;FR;District de la Sarine;La Brillaz;46,771600;7,038200
1757;Noréaz;Canton de Fribourg;FR;District de la Sarine;Noréaz;46,801700;7,038500
1762;Givisiez;Canton de Fribourg;FR;District de la Sarine;Givisiez;46,813400;7,125500
1763;Granges-Paccot;Canton de Fribourg;FR;District de la Sarine;Granges-Paccot;46,822400;7,153700
1772;Ponthaux;Canton de Fribourg;FR;District de la Sarine;Ponthaux;46,816600;7,039900
1782;La Corbaz;Canton de Fribourg;FR;District de la Sarine;La Sonnaz;46,840700;7,114600
1583;Villarepos;Canton de Fribourg;FR;Bezirk See/District du Lac;Villarepos;46,882300;7,080400
1721;Courtion;Canton de Fribourg;FR;Bezirk See/District du Lac;Misery-Courtion;46,860400;7,068900
1783;Barberêche;Canton de Fribourg;FR;Bezirk See/District du Lac;Barberêche;46,860400;7,151500
1784;Wallenried;Canton de Fribourg;FR;Bezirk See/District du Lac;Wallenried;46,876900;7,109700
1785;Cressier (FR);Canton de Fribourg;FR;Bezirk See/District du Lac;Cressier (FR);46,896400;7,140700
1786;Sugiez;Canton de Fribourg;FR;Bezirk See/District du Lac;Bas-Vully;46,969700;7,107400
1787;Mur (Vully) (FR);Canton de Fribourg;FR;Bezirk See/District du Lac;Haut-Vully;46,946100;7,064400
1788;Praz (Vully);Canton de Fribourg;FR;Bezirk See/District du Lac;Bas-Vully;46,956400;7,096300
1789;Lugnorre;Canton de Fribourg;FR;Bezirk See/District du Lac;Haut-Vully;46,958300;7,074400
1791;Courtaman;Canton de Fribourg;FR;Bezirk See/District du Lac;Courtepin;46,871200;7,132200
1792;Guschelmuth;Canton de Fribourg;FR;Bezirk See/District du Lac;Gurmels;46,883400;7,140600
1793;Jeuss;Canton de Fribourg;FR;Bezirk See/District du Lac;Jeuss;46,909600;7,173600
1794;Salvenach;Canton de Fribourg;FR;Bezirk See/District du Lac;Salvenach;46,913900;7,149800
1795;Courlevon;Canton de Fribourg;FR;Bezirk See/District du Lac;Courlevon;46,891600;7,110100
1796;Courgevaux;Canton de Fribourg;FR;Bezirk See/District du Lac;Courgevaux;46,905400;7,104600
3210;Kerzers;Canton de Fribourg;FR;Bezirk See/District du Lac;Kerzers;46,979100;7,199400
3212;Kleingurmels;Canton de Fribourg;FR;Bezirk See/District du Lac;Gurmels;46,884500;7,187100
3213;Kleinbösingen;Canton de Fribourg;FR;Bezirk See/District du Lac;Kleinbösingen;46,893800;7,203800
3214;Ulmiz;Canton de Fribourg;FR;Bezirk See/District du Lac;Ulmiz;46,929900;7,199400
3215;Büchslen;Canton de Fribourg;FR;Bezirk See/District du Lac;Büchslen;46,943800;7,182600
3216;Ried bei Kerzers;Canton de Fribourg;FR;Bezirk See/District du Lac;Ried bei Kerzers;46,962900;7,174800
3280;Greng;Canton de Fribourg;FR;Bezirk See/District du Lac;Greng;46,914900;7,091800
3284;Fräschels;Canton de Fribourg;FR;Bezirk See/District du Lac;Fräschels;46,998000;7,207900
3285;Galmiz;Canton de Fribourg;FR;Bezirk See/District du Lac;Galmiz;46,961900;7,146200
3286;Muntelier;Canton de Fribourg;FR;Bezirk See/District du Lac;Muntelier;46,942000;7,136000
1712;Tafers;Canton de Fribourg;FR;Bezirk Sense;Tafers;46,810900;7,215200
1713;St. Antoni;Canton de Fribourg;FR;Bezirk Sense;St. Antoni;46,822100;7,264800
1714;Heitenried;Canton de Fribourg;FR;Bezirk Sense;Heitenried;46,823000;7,300700
1715;Alterswil;Canton de Fribourg;FR;Bezirk Sense;Alterswil;46,786100;7,283500
1716;Schwarzsee;Canton de Fribourg;FR;Bezirk Sense;Plaffeien;46,670100;7,285800
1717;St. Ursen;Canton de Fribourg;FR;Bezirk Sense;St. Ursen;46,789400;7,228600
1718;Rechthalten;Canton de Fribourg;FR;Bezirk Sense;Rechthalten;46,765400;7,244700
1719;Brünisried;Canton de Fribourg;FR;Bezirk Sense;Brünisried;46,755700;7,278100
1734;Tentlingen;Canton de Fribourg;FR;Bezirk Sense;Tentlingen;46,766200;7,194500
1735;Giffers;Canton de Fribourg;FR;Bezirk Sense;Giffers;46,753600;7,227700
1736;St. Silvester;Canton de Fribourg;FR;Bezirk Sense;St. Silvester;46,726200;7,217900
1737;Plasselb;Canton de Fribourg;FR;Bezirk Sense;Plasselb;46,693400;7,226200
3175;Flamatt;Canton de Fribourg;FR;Bezirk Sense;Wünnewil-Flamatt;46,887400;7,306400
3178;Bösingen;Canton de Fribourg;FR;Bezirk Sense;Bösingen;46,885300;7,232200
3182;Ueberstorf;Canton de Fribourg;FR;Bezirk Sense;Ueberstorf;46,868800;7,325600
3184;Wünnewil;Canton de Fribourg;FR;Bezirk Sense;Wünnewil-Flamatt;46,873500;7,277400
3185;Schmitten (FR);Canton de Fribourg;FR;Bezirk Sense;Schmitten (FR);46,849300;7,251500
3186;Düdingen;Canton de Fribourg;FR;Bezirk Sense;Düdingen;46,850600;7,188200
1609;Saint-Martin (FR);Canton de Fribourg;FR;District de la Veveyse;Saint-Martin (FR);46,573800;6,885600
1611;Le Crêt-près-Semsales;Canton de Fribourg;FR;District de la Veveyse;La Verrerie;46,606700;6,920800
1614;Granges (Veveyse);Canton de Fribourg;FR;District de la Veveyse;Granges (Veveyse);46,517000;6,827100
1615;Bossonnens;Canton de Fribourg;FR;District de la Veveyse;Bossonnens;46,529200;6,848300
1616;Attalens;Canton de Fribourg;FR;District de la Veveyse;Attalens;46,507500;6,852600
1617;Remaufens;Canton de Fribourg;FR;District de la Veveyse;Remaufens;46,532300;6,881500
1618;Châtel-St-Denis;Canton de Fribourg;FR;District de la Veveyse;Châtel-Saint-Denis;46,533800;6,943500
1619;Les Paccots;Canton de Fribourg;FR;District de la Veveyse;Châtel-Saint-Denis;46,502000;6,973000
1623;Semsales;Canton de Fribourg;FR;District de la Veveyse;Semsales;46,569800;6,935700
1624;Grattavache;Canton de Fribourg;FR;District de la Veveyse;La Verrerie;46,597500;6,932800
1699;Porsel;Canton de Fribourg;FR;District de la Veveyse;Le Flon;46,602500;6,873300
1200;Genève 18;Canton de Genève;GE;Genève;Genève;46,200000;6,166700
1201;Genève;Canton de Genève;GE;Genève;Genève;46,210300;6,146400
1202;Genève;Canton de Genève;GE;Genève;Genève;46,221400;6,143100
1203;Genève;Canton de Genève;GE;Genève;Genève;46,208600;6,123600
1204;Genève;Canton de Genève;GE;Genève;Genève;46,202400;6,145000
1205;Genève;Canton de Genève;GE;Genève;Genève;46,195200;6,143600
1206;Genève;Canton de Genève;GE;Genève;Genève;46,187200;6,158800
1207;Genève;Canton de Genève;GE;Genève;Genève;46,205800;6,161900
1208;Genève;Canton de Genève;GE;Genève;Genève;46,199400;6,165900
1209;Genève;Canton de Genève;GE;Genève;Genève;46,221900;6,124400
1211;Genève 73;Canton de Genève;GE;Genève;Genève;46,211100;6,102800
1212;Grand-Lancy;Canton de Genève;GE;Genève;Lancy;46,179300;6,118700
1213;Petit-Lancy;Canton de Genève;GE;Genève;Lancy;46,193000;6,115800
1214;Vernier;Canton de Genève;GE;Genève;Vernier;46,213400;6,080900
1215;Genève;Canton de Genève;GE;Genève;Le Grand-Saconnex;46,235200;6,106900
1216;Cointrin;Canton de Genève;GE;Genève;Meyrin;46,224700;6,106800
1217;Meyrin;Canton de Genève;GE;Genève;Meyrin;46,231900;6,071200
1218;Le Grand-Saconnex;Canton de Genève;GE;Genève;Le Grand-Saconnex;46,234100;6,123800
1219;Aïre;Canton de Genève;GE;Genève;Vernier;46,199900;6,098400
1220;Les Avanchets;Canton de Genève;GE;Genève;Vernier;46,220800;6,109000
1222;Vésenaz;Canton de Genève;GE;Genève;Collonge-Bellerive;46,238300;6,208800
1223;Cologny;Canton de Genève;GE;Genève;Cologny;46,218300;6,187100
1224;Chêne-Bougeries;Canton de Genève;GE;Genève;Chêne-Bougeries;46,203200;6,195100
1225;Chêne-Bourg;Canton de Genève;GE;Genève;Chêne-Bourg;46,196400;6,197600
1226;Thônex;Canton de Genève;GE;Genève;Thônex;46,197600;6,209900
1227;Carouge GE;Canton de Genève;GE;Genève;Carouge (GE);46,179500;6,139100
1228;Plan-les-Ouates;Canton de Genève;GE;Genève;Plan-les-Ouates;46,164200;6,118200
1231;Conches;Canton de Genève;GE;Genève;Chêne-Bougeries;46,184800;6,179800
1232;Confignon;Canton de Genève;GE;Genève;Confignon;46,170900;6,088300
1233;Bernex;Canton de Genève;GE;Genève;Bernex;46,175400;6,066400
1234;Vessy;Canton de Genève;GE;Genève;Veyrier;46,175000;6,157200
1236;Cartigny;Canton de Genève;GE;Genève;Cartigny;46,173700;6,028700
1237;Avully;Canton de Genève;GE;Genève;Avully;46,167100;5,999700
1239;Collex;Canton de Genève;GE;Genève;Collex-Bossy;46,279600;6,121400
1240;Genève;Canton de Genève;GE;Genève;Genève;46,200000;6,166700
1241;Puplinge;Canton de Genève;GE;Genève;Puplinge;46,210100;6,229500
1242;Satigny;Canton de Genève;GE;Genève;Satigny;46,215400;6,027100
1243;Presinge;Canton de Genève;GE;Genève;Presinge;46,216200;6,262700
1244;Choulex;Canton de Genève;GE;Genève;Choulex;46,225400;6,230300
1245;Collonge-Bellerive;Canton de Genève;GE;Genève;Collonge-Bellerive;46,256900;6,206300
1246;Corsier GE;Canton de Genève;GE;Genève;Corsier (GE);46,262900;6,225900
1247;Anières;Canton de Genève;GE;Genève;Anières;46,277000;6,232600
1248;Hermance;Canton de Genève;GE;Genève;Hermance;46,294600;6,244300
1251;Gy;Canton de Genève;GE;Genève;Gy;46,253600;6,285800
1252;Meinier;Canton de Genève;GE;Genève;Meinier;46,241600;6,235800
1253;Vandoeuvres;Canton de Genève;GE;Genève;Vandoeuvres;46,221200;6,205700
1254;Jussy;Canton de Genève;GE;Genève;Jussy;46,238900;6,280000
1255;Veyrier;Canton de Genève;GE;Genève;Veyrier;46,167700;6,174400
1256;Troinex;Canton de Genève;GE;Genève;Troinex;46,159400;6,155900
1257;La Croix-de-Rozon;Canton de Genève;GE;Genève;Bardonnex;46,149700;6,118000
1258;Perly;Canton de Genève;GE;Genève;Perly-Certoux;46,158200;6,088000
1281;Russin;Canton de Genève;GE;Genève;Russin;46,190500;6,012200
1283;Dardagny;Canton de Genève;GE;Genève;Dardagny;46,202800;5,985200
1284;Chancy;Canton de Genève;GE;Genève;Chancy;46,148700;5,980700
1285;Athenaz;Canton de Genève;GE;Genève;Avusy;46,151800;6,005800
1286;Soral;Canton de Genève;GE;Genève;Soral;46,146900;6,041100
1287;Laconnex;Canton de Genève;GE;Genève;Laconnex;46,158900;6,033300
1288;Aire-la-Ville;Canton de Genève;GE;Genève;Aire-la-Ville;46,190800;6,045400
1289;Genève Services Spéciaux;Canton de Genève;GE;Genève;Genève;46,205800;6,141600
1290;Versoix;Canton de Genève;GE;Genève;Versoix;46,293700;6,149900
1292;Chambésy;Canton de Genève;GE;Genève;Pregny-Chambésy;46,240200;6,140000
1293;Bellevue;Canton de Genève;GE;Genève;Bellevue;46,258700;6,135100
1294;Genthod;Canton de Genève;GE;Genève;Genthod;46,266100;6,153800
1298;Céligny;Canton de Genève;GE;Genève;Céligny;46,354700;6,187500
8762;Schwanden;Kanton Glarus;GL;Glarus;Schwanden (GL);46,967200;9,099600
8773;Haslen;Kanton Glarus;GL;Glarus;Haslen;46,964800;9,071300
8777;Diesbach;Kanton Glarus;GL;Glarus;Luchsingen;46,948300;9,049100
8782;Rüti;Kanton Glarus;GL;Glarus;Rüti (GL);46,932700;9,020300
7077;Valbella;Kanton Graubünden;GR;Bezirk Albula;Vaz/Obervaz;46,753400;9,550700
7078;Lenzerheide/Lai;Kanton Graubünden;GR;Bezirk Albula;Vaz/Obervaz;46,734600;9,545400
7082;Vaz/Obervaz;Kanton Graubünden;GR;Bezirk Albula;Vaz/Obervaz;46,698900;9,534400
7083;Lantsch/Lenz;Kanton Graubünden;GR;Bezirk Albula;Lantsch/Lenz;46,699800;9,577100
7084;Brienz/Brinzauls;Kanton Graubünden;GR;Bezirk Albula;Brienz/Brinzauls;46,686900;9,599100
7431;Mutten;Kanton Graubünden;GR;Bezirk Albula;Mutten;46,678900;9,499600
7450;Tiefencastel;Kanton Graubünden;GR;Bezirk Albula;Tiefencastel;46,643800;9,596500
7451;Alvaschein;Kanton Graubünden;GR;Bezirk Albula;Alvaschein;46,678600;9,533400
7452;Cunter;Kanton Graubünden;GR;Bezirk Albula;Cunter;46,623500;9,605800
7453;Tinizong;Kanton Graubünden;GR;Bezirk Albula;Tinizong-Rona;46,589600;9,657100
7454;Rona;Kanton Graubünden;GR;Bezirk Albula;Tinizong-Rona;46,554300;9,640400
7455;Mulegns;Kanton Graubünden;GR;Bezirk Albula;Mulegns;46,500300;9,576500
7456;Sur;Kanton Graubünden;GR;Bezirk Albula;Sur;46,529600;9,661900
7457;Bivio;Kanton Graubünden;GR;Bezirk Albula;Bivio;46,458100;9,664400
7458;Mon;Kanton Graubünden;GR;Bezirk Albula;Mon;46,648100;9,548500
7459;Stierva;Kanton Graubünden;GR;Bezirk Albula;Stierva;46,662200;9,522200
7460;Savognin;Kanton Graubünden;GR;Bezirk Albula;Savognin;46,578400;9,588900
7462;Salouf;Kanton Graubünden;GR;Bezirk Albula;Salouf;46,625400;9,542900
7463;Riom;Kanton Graubünden;GR;Bezirk Albula;Riom-Parsonz;46,622100;9,587100
7464;Parsonz;Kanton Graubünden;GR;Bezirk Albula;Riom-Parsonz;46,556000;9,537600
7472;Surava;Kanton Graubünden;GR;Bezirk Albula;Surava;46,658300;9,617200
7473;Alvaneu Bad;Kanton Graubünden;GR;Bezirk Albula;Alvaneu;46,668200;9,639200
7477;Filisur;Kanton Graubünden;GR;Bezirk Albula;Filisur;46,644700;9,697800
7482;Preda;Kanton Graubünden;GR;Bezirk Albula;Bergün/Bravuogn;46,587500;9,766600
7484;Latsch;Kanton Graubünden;GR;Bezirk Albula;Bergün/Bravuogn;46,638300;9,754500
7492;Alvaneu Dorf;Kanton Graubünden;GR;Bezirk Albula;Alvaneu;46,712400;9,649000
7493;Schmitten (Albula);Kanton Graubünden;GR;Bezirk Albula;Schmitten (GR);46,701600;9,678100
7710;Ospizio Bernina;Kanton Graubünden;GR;Distretto di Bernina;Poschiavo;46,398000;10,024400
7741;S. Carlo GR;Kanton Graubünden;GR;Distretto di Bernina;Poschiavo;46,359800;10,090000
7742;Sfazù;Kanton Graubünden;GR;Distretto di Bernina;Poschiavo;46,398500;10,116800
7743;Miralago;Kanton Graubünden;GR;Distretto di Bernina;Poschiavo;46,273100;10,100700
7744;Campocologno;Kanton Graubünden;GR;Distretto di Bernina;Brusio;46,235600;10,142400
7745;Li Curt;Kanton Graubünden;GR;Distretto di Bernina;Poschiavo;46,295500;10,026300
7746;Le Prese;Kanton Graubünden;GR;Distretto di Bernina;Poschiavo;46,285100;10,084000
7747;Viano;Kanton Graubünden;GR;Distretto di Bernina;Brusio;46,262800;10,153800
7748;Campascio;Kanton Graubünden;GR;Distretto di Bernina;Brusio;46,237400;10,094700
7404;Feldis/Veulden;Kanton Graubünden;GR;Bezirk Hinterrhein;Tomils;46,797300;9,435600
7405;Rothenbrunnen;Kanton Graubünden;GR;Bezirk Hinterrhein;Rothenbrunnen;46,775600;9,420700
7407;Trans;Kanton Graubünden;GR;Bezirk Hinterrhein;Tomils;46,762000;9,482400
7408;Cazis;Kanton Graubünden;GR;Bezirk Hinterrhein;Cazis;46,724600;9,431000
7411;Sils im Domleschg;Kanton Graubünden;GR;Bezirk Hinterrhein;Sils im Domleschg;46,690500;9,471700
7412;Scharans;Kanton Graubünden;GR;Bezirk Hinterrhein;Scharans;46,714900;9,482800
7413;Fürstenaubruck;Kanton Graubünden;GR;Bezirk Hinterrhein;Fürstenau;46,714500;9,450700
7414;Fürstenau;Kanton Graubünden;GR;Bezirk Hinterrhein;Fürstenau;46,722700;9,449000
7415;Rodels;Kanton Graubünden;GR;Bezirk Hinterrhein;Rodels;46,738900;9,440600
7416;Almens;Kanton Graubünden;GR;Bezirk Hinterrhein;Almens;46,742600;9,482300
7417;Paspels;Kanton Graubünden;GR;Bezirk Hinterrhein;Paspels;46,751000;9,457000
7418;Tumegl/Tomils;Kanton Graubünden;GR;Bezirk Hinterrhein;Tomils;46,764100;9,444500
7419;Scheid;Kanton Graubünden;GR;Bezirk Hinterrhein;Tomils;46,783900;9,470600
7421;Summaprada;Kanton Graubünden;GR;Bezirk Hinterrhein;Cazis;46,711700;9,429500
7422;Tartar;Kanton Graubünden;GR;Bezirk Hinterrhein;Cazis;46,721000;9,419500
7423;Sarn;Kanton Graubünden;GR;Bezirk Hinterrhein;Cazis;46,725200;9,388300
7424;Präz;Kanton Graubünden;GR;Bezirk Hinterrhein;Cazis;46,747800;9,396200
7425;Masein;Kanton Graubünden;GR;Bezirk Hinterrhein;Masein;46,695600;9,422400
7426;Flerden;Kanton Graubünden;GR;Bezirk Hinterrhein;Flerden;46,686400;9,398600
7427;Urmein;Kanton Graubünden;GR;Bezirk Hinterrhein;Urmein;46,690900;9,397800
7428;Tschappina;Kanton Graubünden;GR;Bezirk Hinterrhein;Tschappina;46,687900;9,364800
7430;Thusis;Kanton Graubünden;GR;Bezirk Hinterrhein;Thusis;46,685300;9,431600
7432;Zillis;Kanton Graubünden;GR;Bezirk Hinterrhein;Zillis-Reischen;46,644500;9,469200
7433;Mathon;Kanton Graubünden;GR;Bezirk Hinterrhein;Mathon;46,640900;9,382400
7434;Sufers;Kanton Graubünden;GR;Bezirk Hinterrhein;Sufers;46,550900;9,387500
7435;Splügen;Kanton Graubünden;GR;Bezirk Hinterrhein;Splügen;46,539600;9,326200
7436;Medels;Kanton Graubünden;GR;Bezirk Hinterrhein;Splügen;46,546600;9,278500
7437;Nufenen;Kanton Graubünden;GR;Bezirk Hinterrhein;Nufenen;46,546600;9,239300
7438;Hinterrhein;Kanton Graubünden;GR;Bezirk Hinterrhein;Hinterrhein;46,515000;9,155400
7440;Andeer;Kanton Graubünden;GR;Bezirk Hinterrhein;Andeer;46,578400;9,414000
7442;Clugin;Kanton Graubünden;GR;Bezirk Hinterrhein;Andeer;46,614000;9,415900
7443;Pignia;Kanton Graubünden;GR;Bezirk Hinterrhein;Andeer;46,603200;9,468800
7444;Ausserferrera;Kanton Graubünden;GR;Bezirk Hinterrhein;Ferrera;46,554700;9,463800
7445;Innerferrera;Kanton Graubünden;GR;Bezirk Hinterrhein;Ferrera;46,491400;9,431000
7446;Campsut-Cröt;Kanton Graubünden;GR;Bezirk Hinterrhein;Avers;46,464000;9,485400
7447;Am Bach (Avers);Kanton Graubünden;GR;Bezirk Hinterrhein;Avers;46,425200;9,540700
7448;Juf;Kanton Graubünden;GR;Bezirk Hinterrhein;Avers;46,433700;9,589700
7012;Felsberg;Kanton Graubünden;GR;Bezirk Imboden;Felsberg;46,860200;9,462200
7013;Domat/Ems;Kanton Graubünden;GR;Bezirk Imboden;Domat/Ems;46,819300;9,452800
7014;Trin;Kanton Graubünden;GR;Bezirk Imboden;Trin;46,877700;9,323400
7015;Tamins;Kanton Graubünden;GR;Bezirk Imboden;Tamins;46,841800;9,412100
7016;Trin Mulin;Kanton Graubünden;GR;Bezirk Imboden;Trin;46,821900;9,334100
7017;Flims Dorf;Kanton Graubünden;GR;Bezirk Imboden;Flims;46,855100;9,268500
7018;Flims Waldhaus;Kanton Graubünden;GR;Bezirk Imboden;Flims;46,824400;9,285400
7019;Fidaz;Kanton Graubünden;GR;Bezirk Imboden;Flims;46,844900;9,317800
7402;Bonaduz;Kanton Graubünden;GR;Bezirk Imboden;Bonaduz;46,759300;9,371700
7403;Rhäzüns;Kanton Graubünden;GR;Bezirk Imboden;Rhäzüns;46,785900;9,395000
7527;Brail;Kanton Graubünden;GR;Bezirk Inn;Zernez;46,671400;10,016600
7530;Zernez;Kanton Graubünden;GR;Bezirk Inn;Zernez;46,667100;10,164600
7532;Tschierv;Kanton Graubünden;GR;Bezirk Inn;Val Müstair;46,642000;10,299000
7533;Fuldera;Kanton Graubünden;GR;Bezirk Inn;Val Müstair;46,602400;10,344800
7534;Lü;Kanton Graubünden;GR;Bezirk Inn;Val Müstair;46,633500;10,369000
7535;Valchava;Kanton Graubünden;GR;Bezirk Inn;Val Müstair;46,596600;10,381100
7536;Sta. Maria V. M.;Kanton Graubünden;GR;Bezirk Inn;Val Müstair;46,588200;10,287400
7537;Müstair;Kanton Graubünden;GR;Bezirk Inn;Val Müstair;46,627300;10,447700
7542;Susch;Kanton Graubünden;GR;Bezirk Inn;Susch;46,749700;10,031100
7543;Lavin;Kanton Graubünden;GR;Bezirk Inn;Lavin;46,789000;10,106300
7545;Guarda;Kanton Graubünden;GR;Bezirk Inn;Guarda;46,820100;10,140800
7546;Ardez;Kanton Graubünden;GR;Bezirk Inn;Ardez;46,774900;10,185600
7550;Scuol;Kanton Graubünden;GR;Bezirk Inn;Scuol;46,732400;10,327700
7551;Ftan;Kanton Graubünden;GR;Bezirk Inn;Ftan;46,823800;10,226700
7552;Vulpera;Kanton Graubünden;GR;Bezirk Inn;Tarasp;46,787200;10,286200
7553;Tarasp;Kanton Graubünden;GR;Bezirk Inn;Tarasp;46,734900;10,246400
7554;Crusch;Kanton Graubünden;GR;Bezirk Inn;Sent;46,820300;10,360300
7556;Ramosch;Kanton Graubünden;GR;Bezirk Inn;Ramosch;46,864100;10,323200
7557;Vnà;Kanton Graubünden;GR;Bezirk Inn;Ramosch;46,873100;10,346000
7558;Strada;Kanton Graubünden;GR;Bezirk Inn;Tschlin;46,836300;10,433100
7559;Tschlin;Kanton Graubünden;GR;Bezirk Inn;Tschlin;46,905600;10,412500
7560;Martina;Kanton Graubünden;GR;Bezirk Inn;Tschlin;46,911800;10,457500
7562;Samnaun-Compatsch;Kanton Graubünden;GR;Bezirk Inn;Samnaun;46,962100;10,398100
7563;Samnaun Dorf;Kanton Graubünden;GR;Bezirk Inn;Samnaun;46,947200;10,359400
7023;Haldenstein;Kanton Graubünden;GR;Bezirk Landquart;Haldenstein;46,879100;9,498900
7201;Untervaz Bahnhof;Kanton Graubünden;GR;Bezirk Landquart;Trimmis;46,910900;9,552700
7202;Says;Kanton Graubünden;GR;Bezirk Landquart;Trimmis;46,899400;9,610900
7203;Trimmis;Kanton Graubünden;GR;Bezirk Landquart;Trimmis;46,889900;9,567000
7204;Untervaz;Kanton Graubünden;GR;Bezirk Landquart;Untervaz;46,921400;9,517700
7205;Zizers;Kanton Graubünden;GR;Bezirk Landquart;Zizers;46,936000;9,578200
7206;Igis;Kanton Graubünden;GR;Bezirk Landquart;Igis;46,944100;9,582100
7208;Malans GR;Kanton Graubünden;GR;Bezirk Landquart;Malans;46,989600;9,581800
